transaction_id,transaction_amount,transaction_time,card_used_before,merchant_id,num_purchases_last_6m,account_age_days,avg_monthly_spending,num_chargebacks,merchant_fraud_rate,user_fraud_rate,transaction_country,is_international,num_declined_transactions,is_fraud
233,1092.6922691513637,37569,1,1260,43,1185,3712.004976866913,1,0.621967462300379,0.6451409688105455,184,1,6,0
234,3238.035804687694,48114,1,1146,35,1362,2615.4378595017674,3,0.17450821344724032,0.6951450674263296,7,1,7,1
235,4615.237821812565,67294,0,1457,43,2838,7731.272781810005,4,0.7597851201388243,0.42891966501004,171,0,2,0
236,25.696584719781217,64106,1,1904,38,2502,2370.840690880172,2,0.9782504340366505,0.9445785962633931,159,1,0,1
237,3929.067827929562,38548,0,1696,2,3206,5260.339260628515,3,0.7874261163921196,0.4796562499875967,189,0,1,1
238,3206.9530819357783,62598,0,1437,36,2240,1195.82480675691,4,0.6157967424936042,0.12159178939911985,150,1,5,1
239,234.11718090622742,11260,0,1412,43,1425,3920.7283300393524,3,0.44821397541306995,0.6806929805515889,190,1,5,1
240,3951.0455190888565,32350,0,1499,11,2439,873.7337441856562,1,0.34523630780675396,0.12886911376252175,28,0,4,1
241,1123.3806546505182,41741,1,1231,19,2648,2906.0519675919686,4,0.4190126165185162,0.32267500121432924,25,1,4,1
242,1329.8368830724016,45181,1,1100,22,1065,6686.408008086408,3,0.32828831276500237,0.22800567735781263,193,0,8,0
243,468.4848966643974,83446,0,1146,21,92,9913.940849846786,2,0.8327098670049589,0.5389343938906224,160,0,6,0
244,2672.3646969009537,840,1,1716,31,1238,2622.595205415125,4,0.8931111232274981,0.3475038832282482,176,0,5,0
245,2491.6204776008653,62422,1,1506,6,2396,4785.880776438457,4,0.9496576857097386,0.1598532368367509,80,0,6,1
246,1736.5253571751086,17725,1,1557,21,512,4535.656535224614,3,0.4183623219078503,0.7908143644177031,24,1,2,0
247,844.6002850260986,12299,1,1103,43,3406,1923.1209786548586,0,0.5462192034350923,0.4684916204381272,81,1,6,1
248,4189.92981894083,50652,1,1335,1,3470,6139.683458355326,2,0.5768954210424889,0.4544490395884294,125,0,2,0
249,4382.015771908291,71095,1,1445,13,2971,7274.57897353752,2,0.6510881773783387,0.8863629534042013,170,0,7,1
250,2703.357473957647,32597,0,1733,15,3235,1557.472886020871,3,0.0024563408918729657,0.53882436044413,70,0,9,1
251,1221.8824426632914,8707,1,1443,23,105,7595.533268549933,1,0.8426896714336686,0.7098960958650233,78,0,9,0
252,481.4542184277212,48943,0,1117,6,1255,7031.600194375363,1,0.2681406540324641,0.32806542763625424,90,0,8,1
253,4342.852293290322,63803,1,1516,3,3039,2053.6945201934705,0,0.4721640687462827,0.5612894904699116,124,1,2,1
254,481.16754522818195,85176,0,1928,36,3629,6524.581488667242,0,0.841568257045184,0.7264146863060654,92,1,6,0
255,66.88700870950711,75276,1,1722,45,2764,3997.3496256988733,3,0.9968561469506898,0.29647200331473333,111,0,7,0
256,2347.518489115855,3155,0,1566,40,3604,6843.263749694855,1,0.7948835047855191,0.6885341486961611,164,1,2,0
257,3656.623838874692,23572,0,1530,4,1200,5011.358837134957,2,0.024833237285976528,0.5687631638451323,159,1,5,0
258,2288.2274853807257,59694,1,1912,1,1702,576.5629848171047,1,0.368754170780906,0.43419316317242007,128,0,6,0
259,258.00162432569397,66514,1,1087,4,1317,7890.97318256415,3,0.24721063613300487,0.7129695616466126,155,1,3,1
260,3450.4555379956923,76033,0,1758,2,3336,5600.439254718929,1,0.9641317329054393,0.31690436982446835,194,0,5,1
261,3212.020770168697,44843,1,1628,41,2835,7275.4667663014525,4,0.264228916477634,0.7145027467002218,173,0,6,0
262,3407.96712589165,84967,1,1475,7,1875,1348.1105713145598,3,0.9433501903394431,0.5511140740446504,44,1,6,1
263,1056.8012542538982,35357,1,1681,25,1543,7240.597478770696,4,0.9375175135019006,0.24560385512415228,57,1,0,0
264,3978.6963473168503,23167,1,1484,9,3341,4195.295266313169,3,0.8394103129253105,0.6682754669740317,21,0,1,1
265,2396.361890528919,71478,0,1661,33,1235,8012.743735854663,2,0.09807176669824069,0.8847643940374242,55,1,0,1
266,2682.227700141611,18983,1,1294,45,3234,6031.742165697569,3,0.0019952280064845507,0.31001399320533096,109,0,8,1
267,2729.604218261591,35276,1,1719,35,2870,3613.5310401710226,3,0.7938830842137136,0.8123318850233966,143,0,6,0
268,1434.745378918934,45279,1,1380,11,3628,2098.9778272480667,3,0.8432990575912659,0.3361303564068564,162,0,6,1
269,1251.4203875808746,59483,1,1994,19,916,8177.6492695285015,3,0.9621816932316141,0.821121238425679,104,0,2,0
270,24.82588627720047,83113,0,1282,28,1768,5645.907369407605,0,0.21838261145277915,0.05115103874678861,131,0,4,0
271,1983.6550999349463,71451,1,1843,13,1076,9875.93391903962,4,0.733146467924249,0.007215313875639007,129,0,1,0
272,2426.0298167113883,2045,1,1685,47,1256,3797.5378364197745,3,0.5190644174311944,0.11326205126876798,24,0,4,1
273,3714.2759245308375,42344,1,1638,4,3509,6888.620293699389,3,0.32848220519607474,0.87394280777454,171,1,7,1
274,334.0681777605556,9564,0,1155,47,2901,6265.92663058716,0,0.6062910100590245,0.5337218530596571,27,1,9,1
275,4620.023072581158,11105,1,1179,26,2730,6412.058921945742,1,0.5481993935879655,0.5941012950852975,137,0,2,0
276,1320.5283827669605,56754,0,1960,3,3070,7396.101648903005,0,0.29229439927800305,0.8422054683609239,88,1,3,0
277,1834.2367299511109,20056,1,1934,28,1541,1477.1719718312452,0,0.2684624621318017,0.050645805141634526,145,1,7,0
278,242.76396551071377,63565,1,1889,2,950,5541.476035582882,0,0.4865802241472713,0.3871070425851345,92,0,1,0
279,3266.0289176797987,47689,0,1913,32,2091,5140.383736904788,3,0.47403650848607937,0.6430903594490581,39,0,0,0
280,3544.9050641519443,32135,0,1086,29,2650,3491.0449119963523,0,0.3020527031679964,0.40468016435687815,55,1,2,0
281,4644.027295231538,32812,1,1405,35,1731,4417.887638540437,0,0.26373115804036873,0.032130200647456975,196,0,1,1
282,1684.8081875728287,70047,1,1835,8,1539,5236.23955884705,0,0.9543074091409699,0.6509436541689891,125,1,9,0
283,1287.586280661289,22772,1,1495,0,2680,3277.1309181570746,3,0.8623705047453804,0.3914012945727988,45,0,1,1
284,3630.7064313507826,80957,1,1266,47,3646,3002.272436983623,2,0.8167791054245337,0.019209001638560208,156,0,3,0
285,3534.2976413261963,7775,1,1593,22,91,7408.898489198472,2,0.2142837686770066,0.17051838365335859,184,0,5,0
286,4685.683165209081,54523,0,1063,2,758,762.489612925453,1,0.18929103498580113,0.21758218283397057,101,0,9,1
287,1027.3878025421866,10707,1,1118,31,730,3198.334477187442,3,0.8093290182980983,0.5106158383546231,157,1,9,1
288,3526.7578208499813,13372,0,1966,23,953,6571.74034672457,0,0.1846743476922479,0.1863749010334016,29,0,4,1
289,335.27601736958184,61526,0,1340,5,1461,2166.852386477321,0,0.5035359357550362,0.3613272724259746,69,0,3,1
290,2402.3601656793358,65106,1,1312,12,336,5765.499089327264,0,0.22142178677025326,0.7506657635482328,11,0,7,1
291,597.8344955512761,53475,1,1162,48,1317,3091.425002320636,2,0.3780697836701521,0.8077198893210598,130,1,4,1
292,3266.076794484265,57201,0,1504,14,699,8448.682606167084,0,0.853454227409543,0.7954129807355762,196,1,1,1
293,3007.7323416967374,27957,0,1292,29,924,3564.8943880784364,0,0.8914183432526266,0.695082850405422,138,0,3,0
294,245.1158352150134,56243,1,1689,11,2727,2372.213961136014,2,0.9966792508817935,0.5418123146048,103,0,6,0
295,1598.7694951011958,73752,0,1376,39,3014,5348.027393184974,0,0.9439042800150816,0.5506302942753012,108,0,3,0
296,1975.7731277514868,75542,0,1541,47,2311,1443.0390787550377,1,0.6712507243857352,0.9533875597006877,119,0,5,0
297,1241.0532872953092,33993,0,1400,34,2152,7995.091277310079,4,0.43172599419764135,0.877868746080208,155,1,1,1
298,194.31155005003185,34016,1,1672,27,2016,6832.279687599336,1,0.05769237529194193,0.649784119668827,87,1,8,1
299,1594.790658634188,25354,1,1399,3,2271,7728.038156479667,3,0.6081661135034795,0.4684949437856726,112,0,3,0
300,3963.331882352692,48637,0,1398,6,3490,4048.8941779915335,1,0.21068066200404567,0.7290704157619966,163,0,0,1
301,1801.1853338696212,84762,0,1908,46,977,8366.533797163924,1,0.8501362838296062,0.0627158975101374,178,1,2,0
302,1617.5254064165322,83502,1,1486,42,114,4986.126494297818,2,0.5488988793497203,0.9446081966616318,74,0,6,1
303,4708.823936420011,4848,1,1514,15,2938,1037.5204457103487,3,0.733501682896137,0.5475794956046893,2,0,9,0
304,209.11196285379202,42673,0,1023,21,1258,2317.889565019306,1,0.6734950346870261,0.5027904542095192,17,1,8,0
305,3836.6736900142732,11783,1,1918,45,1297,7139.422735129372,4,0.347331191831333,0.2908348265467413,95,0,5,0
306,2415.984897973435,64694,1,1058,44,1978,8974.580758204176,1,0.7590860502126242,0.0033894947690875643,80,1,3,1
307,4722.368075045193,61865,1,1748,40,3301,1042.337364944226,0,0.8433752438690199,0.061243192425916027,24,0,1,0
308,1967.9602500727956,53907,1,1239,24,2776,8655.726431862397,2,0.7441304363686443,0.26300845798337147,57,0,8,0
309,3540.5036426906036,50669,1,1310,49,33,8010.791308867127,0,0.7768067803242971,0.5415462587052925,71,1,7,0
310,350.60688658818367,10924,0,1320,2,1411,3629.9544938523463,3,0.3600155396667316,0.08358031686521838,83,1,6,1
311,4643.933355493821,70178,0,1671,21,1732,6923.840363526899,3,0.943687932748237,0.9720520089389979,144,1,1,0
312,1723.3687913261642,70732,1,1480,30,3572,1950.8183036351788,2,0.4245721183560761,0.410960782918927,97,1,1,1
313,2620.4988743456483,76691,1,1571,36,2942,8152.593669346062,1,0.8970502185464644,0.31631747428737533,36,1,7,1
314,693.2695622060726,77591,1,1751,21,2509,6607.656316305205,3,0.8578093898080157,0.525196479885928,45,1,8,0
315,4727.843798229984,20152,1,1413,26,448,4444.410856723944,4,0.12433097537842841,0.06498659204797841,10,0,8,1
316,3365.1790492455375,8072,0,1321,1,2876,8658.72142391236,2,0.9662705595916176,0.8504506735736295,63,0,7,1
317,270.683436703725,81501,0,1401,21,1237,1478.4215628789252,0,0.9963416853833701,0.46027713521134617,43,1,0,1
318,776.8786891172376,44687,1,1058,16,1069,8473.277761119398,4,0.6061465167290007,0.17833541143597875,51,0,4,1
319,1999.770154215606,21942,1,1052,47,404,336.4754245704513,2,0.7831100508599481,0.16173442944991223,107,0,6,0
320,1084.6382909089746,47417,1,1063,19,332,7556.684002835283,4,0.9336870375518164,0.3609543537387522,3,1,9,1
321,1523.8232220121365,61259,1,1632,23,2037,5776.304359779141,2,0.020024390469630005,0.5733628133098408,194,0,5,0
322,4987.458313220006,5490,1,1118,44,2287,6997.560404884031,0,0.9299900242979815,0.4169058579390751,163,1,0,1
323,3293.584837051863,21719,0,1285,30,1277,4182.21080473755,1,0.6273661377591079,0.5967973384105799,69,1,9,1
324,4611.165793969945,49200,0,1017,42,227,8657.967146332416,2,0.8284564003692831,0.7054777449007477,79,1,5,0
325,2179.556075896791,38684,1,1004,7,2780,3200.1753389841515,3,0.5407222730198733,0.7484887623402859,36,1,3,1
326,3551.7011401683485,18894,1,1836,4,2938,2822.057323465421,0,0.5305460393935164,0.4009555595942633,49,1,2,1
327,2298.991770514282,30837,0,1391,1,165,3087.3313929036394,0,0.89751820574461,0.717003311557097,1,1,3,0
328,1641.7944897322654,52812,0,1904,3,584,7766.2020441415825,4,0.5074720064847754,0.14150435320874355,170,1,7,1
329,2596.3465593587803,67282,0,1159,34,736,5003.3881403720525,3,0.4717893811207957,0.5130962002834701,169,1,5,0
330,2137.127897895646,73706,1,1887,33,1534,5417.144725956051,4,0.6081888084283914,0.07251471685996835,73,0,8,0
331,4902.722702754788,56132,0,1141,2,597,8333.388642247666,0,0.5185699811623582,0.24410563029626398,185,1,4,1
332,2481.335859676788,78425,1,1396,47,592,8350.318967934456,2,0.44628695613845226,0.5831866894998475,116,0,8,0
333,4055.7545513610785,60161,1,1017,19,2774,1701.2072352275984,3,0.18052382822779534,0.7404206855419203,148,1,3,1
334,3334.430522010947,19104,0,1579,8,1699,5542.699961594339,0,0.3974004871331347,0.09530936338895224,14,0,3,1
335,2398.656558849895,15140,1,1113,5,1413,1347.5802436946522,3,0.2820457008343439,0.20706984674057682,122,1,5,0
336,2371.2762122592144,8152,0,1533,46,1446,8698.431864828102,2,0.4004647265151703,0.991898214529065,93,1,9,1
337,1710.108695193126,48486,1,1531,4,924,8386.356450765625,1,0.5931582953129843,0.33765764343728444,180,0,6,0
338,535.8020563526485,85277,0,1910,40,3482,8508.55369638921,4,0.6088517370974106,0.28404076706597936,54,0,1,1
339,3807.5851753576467,38147,0,1774,37,648,7078.099153761671,4,0.23866147829270867,0.08525709151231609,49,1,3,0
340,4590.555871209494,8666,0,1460,34,1687,4722.085329820318,0,0.0844786466159656,0.6948427653364212,30,1,7,0
341,1090.5563184459281,34726,0,1609,30,446,4106.740140811031,0,0.7444376890341634,0.5082533844214363,131,0,8,0
342,4628.441796152058,48689,1,1616,12,3474,4012.7231827447386,2,0.5285706927464283,0.15755087784984534,12,1,4,0
343,1162.2887860733326,46116,0,1285,25,96,755.5066072267329,0,0.4421013496369963,0.6328982335944072,111,0,5,0
344,2650.865430816892,71420,0,1004,21,2426,9493.81583599866,0,0.12959546880454254,0.5257603573610703,159,1,9,0
345,1718.766358639562,77848,0,1128,31,2717,4557.7290015623375,0,0.41466375094688224,0.5649452980658894,165,1,6,1
346,573.4294207753788,85534,0,1955,14,3257,9308.137502855956,3,0.8181754166205494,0.9948548055697489,155,0,6,1
347,265.1390364027811,3820,1,1670,10,1703,8804.649637701095,3,0.5814356294645544,0.028612727941797145,116,1,2,1
348,1827.3673141889929,4322,0,1762,15,1267,8303.242839140943,1,0.09097551273591442,0.9149721609463799,152,1,1,1
349,237.6719788826503,38235,1,1498,46,630,5924.257959825186,3,0.33227513312735946,0.8418907615823042,112,1,9,0
350,521.9279812517186,59961,1,1275,5,2755,1105.4032709113417,4,0.9798020259135864,0.4153428246601574,169,0,7,0
351,712.3455964111231,50356,1,1082,45,502,3306.723350560208,1,0.5445074714020729,0.8809463536383627,104,1,8,0
352,10.576615188816275,24923,0,1831,10,287,6075.503471932116,0,0.2863960795959024,0.6485612423728492,192,0,7,0
353,767.1078270024236,33750,1,1117,9,368,233.21250330524379,4,0.9134447462019205,0.8893545167012104,11,0,7,1
354,2886.8161232114944,21983,0,1959,15,64,522.0460453181261,1,0.33600063400338853,0.5947308822631459,91,0,1,0
355,4097.796087357587,5905,0,1028,11,161,6808.867483785721,1,0.7299073344991485,0.2161492393191795,73,0,3,0
356,967.9563670809412,55483,0,1357,6,2644,8893.208229868278,4,0.14722050571811962,0.5762213840517733,16,1,5,0
357,405.2821466336539,25028,1,1649,38,2974,8566.114980299715,1,0.15649311409894007,0.17906224793013725,14,0,7,1
358,3647.841477980925,69609,0,1156,26,2618,1764.6382371263794,4,0.5613140203288555,0.14082792768729302,175,0,1,1
359,41.805394574622945,52046,1,1030,23,3021,9121.211180664177,1,0.23982331857503414,0.6540612319214237,158,1,7,1
360,3671.0763480798696,2234,1,1842,49,1817,6993.39178644758,1,0.04933208652834764,0.9474766165355848,110,1,0,1
361,656.4550620985395,80809,1,1982,14,661,7191.626947824268,1,0.9264654399756673,0.588495979207445,152,0,5,0
362,1142.1970255348979,73167,1,1285,5,3489,3110.0078873004077,4,0.05598954861458327,0.7957876329822265,141,0,7,1
363,601.2294845292597,55011,0,1664,18,480,7188.3680792698015,1,0.7174378866956652,0.16836436326622073,119,1,7,1
364,1237.443447099921,12061,0,1335,7,1656,7126.745548080534,3,0.3329858226974597,0.654210366188942,126,1,6,0
365,3991.081516370513,49253,0,1569,46,2316,5987.188703569887,3,0.9335049651103097,0.7329774714964717,9,1,6,1
366,663.5879815202537,44667,0,1312,35,1790,3637.1551922645313,3,0.986052389173427,0.04161452051436121,177,0,9,1
367,4970.833995835376,58796,0,1598,49,2783,8129.042933081112,3,0.3354306513310662,0.09716431704366202,154,0,8,0
368,1636.1617827128616,64065,1,1122,12,566,9381.427586004662,3,0.591106819603462,0.7815808805283493,49,0,1,1
369,4609.918659416136,76386,1,1702,32,3261,8711.895407767264,0,0.7729847545709517,0.43995002146217277,42,1,0,1
370,950.9753660978976,30638,1,1864,31,405,2505.4940227092743,1,0.12340934998328534,0.4055810028822112,173,0,1,1
371,940.2997022020643,82455,0,1370,27,764,4512.170907591594,2,0.709462303872916,0.9203695969391781,114,0,2,1
372,2827.113079532326,23884,1,1804,39,3560,3489.9020877118032,0,0.9061974844156607,0.9919658243536275,77,1,8,0
373,253.949824438485,30697,0,1313,48,3383,7104.047547075173,4,0.17850254727202453,0.7643845369056429,149,0,9,0
374,4005.2134852803288,83620,1,1027,9,1940,8331.754342942962,0,0.83871009132835,0.792593774318352,157,1,6,1
375,2198.636638089601,7114,1,1154,32,865,2236.38171115074,2,0.11560347267093696,0.20832099757360456,92,1,4,0
376,3496.2831702909198,30550,1,1965,0,1117,9478.027799990328,0,0.5683016965422695,0.19222544233999894,152,1,4,0
377,873.9863852766009,7469,0,1229,20,2437,6805.558419665726,1,0.33936366927979866,0.9806828152844935,120,1,5,1
378,3212.144396580166,47771,0,1548,4,2594,2262.633928611019,3,0.47171586057287485,0.6950917192638916,170,0,1,1
379,2970.759201104116,6492,0,1005,0,3482,3773.8366519435244,1,0.30063218460446695,0.6867097979793864,84,0,0,0
380,3778.5505983378007,1971,0,1472,20,1235,1135.6078947598342,0,0.2605393716134675,0.2861879710502663,103,1,0,0
381,1487.709061962202,46350,1,1972,24,3440,6010.982951793125,2,0.7431391899077365,0.8864793505777493,71,0,2,1
382,4665.894709282575,9644,0,1317,19,741,1774.9960756469782,4,0.22311321476110857,0.04444039719428028,169,0,0,0
383,4806.544045909263,64194,0,1224,44,3239,6961.59038781411,1,0.4084130441702857,0.2745903564646913,48,1,8,0
384,4340.7499324955525,82632,1,1032,8,3085,7398.742757924083,2,0.2745570793168277,0.18014132408576666,79,0,9,1
385,2860.5967970365487,12534,1,1088,15,2633,4845.414701401974,4,0.2386350841181717,0.7110960786664505,77,1,4,1
386,2102.0210650360914,12768,1,1333,27,3635,1028.7860343274344,3,0.6270961110207207,0.7153499903910512,43,0,8,1
387,290.9041004312043,22625,0,1039,39,2921,6147.644580718357,1,0.045428616258022525,0.5347314878661791,8,0,4,1
388,4736.191779503487,28660,1,1680,45,3278,3784.8319960257622,1,0.7888987370037086,0.005259552431175041,63,1,0,0
389,4758.954937148136,75176,1,1374,48,1831,9501.509965019059,3,0.5462340639533881,0.8737553219020184,120,1,6,1
390,94.42358644343959,20032,0,1297,35,42,5180.736496350211,3,0.8284373961073392,0.9555871329945118,63,1,6,0
391,1785.0808456569598,64935,1,1997,38,2927,815.4340817553223,0,0.2130159833981281,0.20231245508674145,6,0,3,0
392,4400.30180492305,37892,0,1392,48,1465,6396.885923652075,4,0.7094060408405558,0.8422327272542637,74,0,2,1
393,405.1793131650519,74186,0,1017,23,1538,7815.601655012335,2,0.4205838414318209,0.9732864517349546,52,0,0,0
394,983.6353171743267,68379,0,1526,15,910,1688.9778131154644,3,0.07680397716570297,0.3269741233649789,21,1,6,1
395,4893.407906781134,24357,1,1131,13,606,4545.667907009425,0,0.7524763922123318,0.18505682859856065,142,0,4,1
396,4236.596771789623,82512,1,1289,47,1418,7457.649837054432,4,0.7621872353994483,0.977540052056423,116,1,9,0
397,4560.405406924734,497,1,1829,33,2285,302.88679234992026,4,0.2709168658904847,0.05974329182544458,58,1,0,0
398,711.6299388579306,2134,0,1805,23,1702,386.80098136403274,1,0.9160460189581172,0.2759606419344822,153,1,0,0
399,1057.368478875258,18833,1,1208,46,3602,6801.429462140327,0,0.7639697967667248,0.7420292667589664,56,0,2,1
400,3027.4775051743936,70948,0,1326,10,718,7278.752333418457,0,0.30675736912338936,0.6173534816308149,83,1,2,1
401,2509.1893667924933,32666,1,1991,44,2789,8474.107429465244,1,0.2391089424054087,0.6845107130902602,9,0,1,1
402,1493.2184493446973,56600,0,1502,35,2451,4056.038176347011,2,0.44008955571382924,0.7080915404854503,164,1,7,0
403,4419.347652386495,69828,0,1278,0,213,3958.788983950505,3,0.29278981477791133,0.6861442240369825,185,1,7,1
404,4507.041689062329,26,0,1381,46,3639,5568.44293002361,1,0.21702305391450738,0.3422412370770831,133,0,5,1
405,1459.1283667229093,12108,0,1787,11,2893,7597.536854845819,3,0.3991007572252393,0.3115002266091227,81,1,4,0
